date,CAPE,div_growth,div_yield,earn_yield,PBV,PE,price_sales_ratio,10usy_bond_yield,cons_sent,cons_sent_percent_change,CPIAUCSL_PCH,fed_effective_rate,fed_effect_rate_pch,gdp,gdp_percent_change,pmi_index,unemploy_rate
2004-06-29,26.4,11.09,1.67,4.96,2.99,19.55,1.55,4.7,95.6,5.99,0.37,1.03,0.03,12112.82,1.59,60.5,5.6
2004-06-30,26.4,15.08,1.64,4.96,2.95,19.53,1.54,4.62,95.6,5.99,0.37,1.03,0.03,12112.82,1.59,60.5,5.6
2004-07-01,25.7,15.08,1.64,5.13,2.95,19.51,1.54,4.56,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-02,25.7,15.08,1.64,5.13,2.95,19.49,1.54,4.46,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-03,25.7,15.08,1.64,5.13,2.95,19.48,1.54,4.46,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-04,25.7,15.08,1.64,5.13,2.95,19.46,1.54,4.46,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-05,25.7,15.08,1.64,5.13,2.95,19.45,1.54,4.46,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-06,25.7,15.08,1.64,5.13,2.95,19.43,1.54,4.48,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-07,25.7,15.08,1.64,5.13,2.95,19.42,1.54,4.47,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-08,25.7,15.08,1.64,5.13,2.95,19.4,1.54,4.47,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-09,25.7,15.08,1.64,5.13,2.95,19.39,1.54,4.47,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-10,25.7,15.08,1.64,5.13,2.95,19.37,1.54,4.47,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-11,25.7,15.08,1.64,5.13,2.95,19.36,1.54,4.47,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-12,25.7,15.08,1.64,5.13,2.95,19.34,1.54,4.44,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-13,25.7,15.08,1.64,5.13,2.95,19.32,1.54,4.48,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-14,25.7,15.08,1.64,5.13,2.95,19.31,1.54,4.48,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-15,25.7,15.08,1.64,5.13,2.95,19.29,1.54,4.49,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-16,25.7,15.08,1.64,5.13,2.95,19.28,1.54,4.36,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-17,25.7,15.08,1.64,5.13,2.95,19.26,1.54,4.36,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-18,25.7,15.08,1.64,5.13,2.95,19.25,1.54,4.36,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-19,25.7,15.08,1.64,5.13,2.95,19.23,1.54,4.36,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-20,25.7,15.08,1.64,5.13,2.95,19.22,1.54,4.45,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-21,25.7,15.08,1.64,5.13,2.95,19.2,1.54,4.49,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-22,25.7,15.08,1.64,5.13,2.95,19.18,1.54,4.46,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-23,25.7,15.08,1.64,5.13,2.95,19.17,1.54,4.43,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-24,25.7,15.08,1.64,5.13,2.95,19.15,1.54,4.43,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-25,25.7,15.08,1.64,5.13,2.95,19.14,1.54,4.43,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-26,25.7,15.08,1.64,5.13,2.95,19.12,1.54,4.47,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-27,25.7,15.08,1.64,5.13,2.95,19.11,1.54,4.6,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-28,25.7,15.08,1.64,5.13,2.95,19.09,1.54,4.58,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-29,25.7,15.08,1.64,5.13,2.95,19.08,1.54,4.58,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-30,25.7,15.08,1.64,5.13,2.95,19.06,1.54,4.47,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-07-31,25.7,15.08,1.7,5.13,2.95,19.05,1.54,4.47,96.7,1.15,0.11,1.26,0.23,12305.31,1.59,59.9,5.5
2004-08-01,25.17,15.08,1.7,5.26,2.95,19.03,1.54,4.47,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-02,25.17,15.08,1.7,5.26,2.95,19.04,1.54,4.45,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-03,25.17,15.08,1.7,5.26,2.95,19.05,1.54,4.42,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-04,25.17,15.08,1.7,5.26,2.95,19.06,1.54,4.43,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-05,25.17,15.08,1.7,5.26,2.95,19.07,1.54,4.4,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-06,25.17,15.08,1.7,5.26,2.95,19.08,1.54,4.22,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-07,25.17,15.08,1.7,5.26,2.95,19.09,1.54,4.22,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-08,25.17,15.08,1.7,5.26,2.95,19.1,1.54,4.22,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-09,25.17,15.08,1.7,5.26,2.95,19.11,1.54,4.24,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-10,25.17,15.08,1.7,5.26,2.95,19.12,1.54,4.29,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-11,25.17,15.08,1.7,5.26,2.95,19.13,1.54,4.28,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-12,25.17,15.08,1.7,5.26,2.95,19.14,1.54,4.25,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-13,25.17,15.08,1.7,5.26,2.95,19.15,1.54,4.21,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-14,25.17,15.08,1.7,5.26,2.95,19.16,1.54,4.21,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-15,25.17,15.08,1.7,5.26,2.95,19.17,1.54,4.21,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-16,25.17,15.08,1.7,5.26,2.95,19.18,1.54,4.26,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-17,25.17,15.08,1.7,5.26,2.95,19.2,1.54,4.21,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-18,25.17,15.08,1.7,5.26,2.95,19.21,1.54,4.23,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-19,25.17,15.08,1.7,5.26,2.95,19.22,1.54,4.21,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-20,25.17,15.08,1.7,5.26,2.95,19.23,1.54,4.23,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-21,25.17,15.08,1.7,5.26,2.95,19.24,1.54,4.23,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-22,25.17,15.08,1.7,5.26,2.95,19.25,1.54,4.23,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-23,25.17,15.08,1.7,5.26,2.95,19.26,1.54,4.28,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-24,25.17,15.08,1.7,5.26,2.95,19.27,1.54,4.28,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-25,25.17,15.08,1.7,5.26,2.95,19.28,1.54,4.26,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-26,25.17,15.08,1.7,5.26,2.95,19.29,1.54,4.23,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-27,25.17,15.08,1.7,5.26,2.95,19.3,1.54,4.23,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-28,25.17,15.08,1.7,5.26,2.95,19.31,1.54,4.23,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-29,25.17,15.08,1.7,5.26,2.95,19.32,1.54,4.23,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-30,25.17,15.08,1.7,5.26,2.95,19.33,1.54,4.19,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-08-31,25.17,15.08,1.74,5.26,2.95,19.34,1.54,4.13,95.9,-0.83,0.05,1.43,0.17,12305.31,1.59,58.5,5.4
2004-09-01,25.67,15.08,1.74,5.17,2.95,19.35,1.54,4.12,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-02,25.67,15.08,1.74,5.17,2.95,19.35,1.54,4.19,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-03,25.67,15.08,1.74,5.17,2.95,19.34,1.54,4.29,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-04,25.67,15.08,1.74,5.17,2.95,19.34,1.54,4.29,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-05,25.67,15.08,1.74,5.17,2.95,19.34,1.54,4.29,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-06,25.67,15.08,1.74,5.17,2.95,19.33,1.54,4.29,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-07,25.67,15.08,1.74,5.17,2.95,19.33,1.54,4.25,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-08,25.67,15.08,1.74,5.17,2.95,19.33,1.54,4.16,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-09,25.67,15.08,1.74,5.17,2.95,19.32,1.54,4.2,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-10,25.67,15.08,1.74,5.17,2.95,19.32,1.54,4.18,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-11,25.67,15.08,1.74,5.17,2.95,19.32,1.54,4.18,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-12,25.67,15.08,1.74,5.17,2.95,19.31,1.54,4.18,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-13,25.67,15.08,1.74,5.17,2.95,19.31,1.54,4.15,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-14,25.67,15.08,1.74,5.17,2.95,19.31,1.54,4.13,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-15,25.67,15.08,1.74,5.17,2.95,19.3,1.54,4.17,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-16,25.67,15.08,1.74,5.17,2.95,19.3,1.54,4.07,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-17,25.67,15.08,1.74,5.17,2.95,19.3,1.54,4.13,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-18,25.67,15.08,1.74,5.17,2.95,19.29,1.54,4.13,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-19,25.67,15.08,1.74,5.17,2.95,19.29,1.54,4.13,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-20,25.67,15.08,1.74,5.17,2.95,19.29,1.54,4.06,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-21,25.67,15.08,1.74,5.17,2.95,19.28,1.54,4.04,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-22,25.67,15.08,1.74,5.17,2.95,19.28,1.54,3.99,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-23,25.67,15.08,1.74,5.17,2.95,19.28,1.54,4.03,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-24,25.67,15.08,1.74,5.17,2.95,19.27,1.54,4.03,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-25,25.67,15.08,1.74,5.17,2.95,19.27,1.54,4.03,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-26,25.67,15.08,1.74,5.17,2.95,19.27,1.54,4.03,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-27,25.67,15.08,1.74,5.17,2.95,19.26,1.54,4.0,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-28,25.67,15.08,1.74,5.17,2.95,19.26,1.54,4.01,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-29,25.67,15.08,1.74,5.17,2.95,19.26,1.54,4.09,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-09-30,25.67,15.54,1.71,5.17,2.77,19.25,1.47,4.12,94.2,-1.77,0.32,1.61,0.18,12305.31,1.59,57.4,5.4
2004-10-01,25.41,15.54,1.71,5.19,2.77,19.25,1.47,4.19,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-02,25.41,15.54,1.71,5.19,2.77,19.28,1.47,4.19,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-03,25.41,15.54,1.71,5.19,2.77,19.3,1.47,4.19,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-04,25.41,15.54,1.71,5.19,2.77,19.33,1.47,4.17,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-05,25.41,15.54,1.71,5.19,2.77,19.35,1.47,4.17,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-06,25.41,15.54,1.71,5.19,2.77,19.38,1.47,4.22,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-07,25.41,15.54,1.71,5.19,2.77,19.4,1.47,4.24,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-08,25.41,15.54,1.71,5.19,2.77,19.43,1.47,4.13,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-09,25.41,15.54,1.71,5.19,2.77,19.46,1.47,4.13,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-10,25.41,15.54,1.71,5.19,2.77,19.48,1.47,4.13,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-11,25.41,15.54,1.71,5.19,2.77,19.51,1.47,4.13,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-12,25.41,15.54,1.71,5.19,2.77,19.53,1.47,4.1,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-13,25.41,15.54,1.71,5.19,2.77,19.56,1.47,4.08,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-14,25.41,15.54,1.71,5.19,2.77,19.59,1.47,4.01,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-15,25.41,15.54,1.71,5.19,2.77,19.61,1.47,4.05,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-16,25.41,15.54,1.71,5.19,2.77,19.64,1.47,4.05,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-17,25.41,15.54,1.71,5.19,2.77,19.66,1.47,4.05,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-18,25.41,15.54,1.71,5.19,2.77,19.69,1.47,4.05,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-19,25.41,15.54,1.71,5.19,2.77,19.71,1.47,4.04,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-20,25.41,15.54,1.71,5.19,2.77,19.74,1.47,3.99,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-21,25.41,15.54,1.71,5.19,2.77,19.77,1.47,4.0,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-22,25.41,15.54,1.71,5.19,2.77,19.79,1.47,3.98,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-23,25.41,15.54,1.71,5.19,2.77,19.82,1.47,3.98,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-24,25.41,15.54,1.71,5.19,2.77,19.84,1.47,3.98,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-25,25.41,15.54,1.71,5.19,2.77,19.87,1.47,3.97,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-26,25.41,15.54,1.71,5.19,2.77,19.9,1.47,3.99,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-27,25.41,15.54,1.71,5.19,2.77,19.92,1.47,4.09,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-28,25.41,15.54,1.71,5.19,2.77,19.95,1.47,4.08,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-29,25.41,15.54,1.71,5.19,2.77,19.97,1.47,4.03,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-30,25.41,15.54,1.71,5.19,2.77,20.0,1.47,4.03,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-10-31,25.41,15.54,1.72,5.19,2.77,20.02,1.47,4.03,91.7,-2.65,0.53,1.76,0.15,12527.21,1.8,56.3,5.5
2004-11-01,26.47,15.54,1.72,4.99,2.77,20.05,1.47,4.09,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-02,26.47,15.54,1.72,4.99,2.77,20.06,1.47,4.08,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-03,26.47,15.54,1.72,4.99,2.77,20.08,1.47,4.07,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-04,26.47,15.54,1.72,4.99,2.77,20.09,1.47,4.07,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-05,26.47,15.54,1.72,4.99,2.77,20.11,1.47,4.19,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-06,26.47,15.54,1.72,4.99,2.77,20.12,1.47,4.19,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-07,26.47,15.54,1.72,4.99,2.77,20.14,1.47,4.19,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-08,26.47,15.54,1.72,4.99,2.77,20.15,1.47,4.22,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-09,26.47,15.54,1.72,4.99,2.77,20.16,1.47,4.22,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-10,26.47,15.54,1.72,4.99,2.77,20.18,1.47,4.25,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-11,26.47,15.54,1.72,4.99,2.77,20.19,1.47,4.25,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-12,26.47,15.54,1.72,4.99,2.77,20.21,1.47,4.2,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-13,26.47,15.54,1.72,4.99,2.77,20.22,1.47,4.2,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-14,26.47,15.54,1.72,4.99,2.77,20.24,1.47,4.2,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-15,26.47,15.54,1.72,4.99,2.77,20.25,1.47,4.19,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-16,26.47,15.54,1.72,4.99,2.77,20.26,1.47,4.21,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-17,26.47,15.54,1.72,4.99,2.77,20.28,1.47,4.14,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-18,26.47,15.54,1.72,4.99,2.77,20.29,1.47,4.12,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-19,26.47,15.54,1.72,4.99,2.77,20.31,1.47,4.2,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-20,26.47,15.54,1.72,4.99,2.77,20.32,1.47,4.2,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-21,26.47,15.54,1.72,4.99,2.77,20.34,1.47,4.2,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-22,26.47,15.54,1.72,4.99,2.77,20.35,1.47,4.16,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-23,26.47,15.54,1.72,4.99,2.77,20.37,1.47,4.18,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-24,26.47,15.54,1.72,4.99,2.77,20.38,1.47,4.2,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-25,26.47,15.54,1.72,4.99,2.77,20.39,1.47,4.2,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-26,26.47,15.54,1.72,4.99,2.77,20.41,1.47,4.24,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-27,26.47,15.54,1.72,4.99,2.77,20.42,1.47,4.24,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-28,26.47,15.54,1.72,4.99,2.77,20.44,1.47,4.24,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-29,26.47,15.54,1.72,4.99,2.77,20.45,1.47,4.33,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-11-30,26.47,15.54,1.66,4.99,2.77,20.47,1.47,4.36,92.8,1.2,0.47,1.93,0.17,12527.21,1.8,56.2,5.4
2004-12-01,27.14,15.54,1.66,4.88,2.77,20.48,1.47,4.38,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
2004-12-02,27.14,15.54,1.66,4.88,2.77,20.46,1.47,4.4,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
2004-12-03,27.14,15.54,1.66,4.88,2.77,20.45,1.47,4.27,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
2004-12-04,27.14,15.54,1.66,4.88,2.77,20.43,1.47,4.27,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
2004-12-05,27.14,15.54,1.66,4.88,2.77,20.42,1.47,4.27,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
2004-12-06,27.14,15.54,1.66,4.88,2.77,20.4,1.47,4.24,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
2004-12-07,27.14,15.54,1.66,4.88,2.77,20.39,1.47,4.23,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
2004-12-08,27.14,15.54,1.66,4.88,2.77,20.37,1.47,4.13,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
2004-12-09,27.14,15.54,1.66,4.88,2.77,20.35,1.47,4.16,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
2004-12-10,27.14,15.54,1.66,4.88,2.77,20.34,1.47,4.16,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
2004-12-11,27.14,15.54,1.66,4.88,2.77,20.32,1.47,4.16,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
2004-12-12,27.14,15.54,1.66,4.88,2.77,20.31,1.47,4.16,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
2004-12-13,27.14,15.54,1.66,4.88,2.77,20.29,1.47,4.15,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
2004-12-14,27.14,15.54,1.66,4.88,2.77,20.27,1.47,4.13,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
2004-12-15,27.14,15.54,1.66,4.88,2.77,20.26,1.47,4.08,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
2004-12-16,27.14,15.54,1.66,4.88,2.77,20.24,1.47,4.18,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
2004-12-17,27.14,15.54,1.66,4.88,2.77,20.23,1.47,4.21,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
2004-12-18,27.14,15.54,1.66,4.88,2.77,20.21,1.47,4.21,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
2004-12-19,27.14,15.54,1.66,4.88,2.77,20.2,1.47,4.21,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
2004-12-20,27.14,15.54,1.66,4.88,2.77,20.18,1.47,4.2,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
2004-12-21,27.14,15.54,1.66,4.88,2.77,20.16,1.47,4.17,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
2004-12-22,27.14,15.54,1.66,4.88,2.77,20.15,1.47,4.2,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
2004-12-23,27.14,15.54,1.66,4.88,2.77,20.13,1.47,4.22,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
2004-12-24,27.14,15.54,1.66,4.88,2.77,20.12,1.47,4.22,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
2004-12-25,27.14,15.54,1.66,4.88,2.77,20.1,1.47,4.22,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
2004-12-26,27.14,15.54,1.66,4.88,2.77,20.08,1.47,4.22,97.1,4.63,0.0,2.16,0.23,12527.21,1.8,57.2,5.4
